yyyy.MM.dd_HH:mm:ss;name;value;profitP;profit;purchase;avgOpenPrice;marketPrice;profit1
2026.04.10 10:23:42;Euro Stoxx Banks;5427,3;09,49;470,4;4956,9;291,6;319,3;9,5
2026.04.10 10:23:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 10:23:42;NASDAQ 100;8622,6;06,28;509,6;8113,0;1159,0;1231,8;6,3
2026.04.10 10:23:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 10:23:42;All-World;14870,0;03,00;433,0;14437,0;144,4;148,7;3,0
2026.04.10 10:23:42;Japan;6156,0;18,20;947,7;5208,3;43,4;51,3;18,2
2026.04.10 10:23:42;ATX;3351,2;03,94;127,1;3224,2;111,2;115,6;3,9
2026.04.10 10:23:42;Spain;3519,7;03,34;113,6;3406,1;55,8;57,7;3,3
2026.04.10 10:30:42;Global Hydrogen;13082,4;21,34;2300,6;10781,8;599,0;726,8;21,3
2026.04.10 10:30:42;Europe Momentum;185,0;11,99;19,8;165,2;13,8;15,4;12,0
2026.04.10 10:30:42;Defense;6567,0;09,56;573,1;5993,9;54,5;59,7;9,6
2026.04.10 10:30:42;Europe Defence;3756,8;07,05;247,6;3509,2;31,6;33,8;7,1
2026.04.10 10:30:42;Poland;4123,7;11,26;417,4;3706,3;27,9;31,0;11,3
2026.04.10 10:30:42;Innovators;2090,7;18,61;328,1;1762,6;67,8;80,4;18,6
2026.04.10 10:30:42;Semiconductors;8162,6;42,49;2434,2;5728,3;57,9;82,5;42,5
2026.04.10 10:30:42;Euro Stoxx Banks;5427,3;09,49;470,4;4956,9;291,6;319,3;9,5
2026.04.10 10:30:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 10:30:42;NASDAQ 100;8614,2;06,18;501,2;8113,0;1159,0;1230,6;6,2
2026.04.10 10:30:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 10:30:42;All-World;14866,0;02,97;429,0;14437,0;144,4;148,7;3,0
2026.04.10 10:30:42;Japan;6156,0;18,20;947,7;5208,3;43,4;51,3;18,2
2026.04.10 10:30:42;ATX;3351,2;03,94;127,1;3224,2;111,2;115,6;3,9
2026.04.10 10:30:42;Spain;3517,3;03,26;111,2;3406,1;55,8;57,7;3,3
2026.04.10 10:37:42;Global Hydrogen;13082,4;21,34;2300,6;10781,8;599,0;726,8;21,3
2026.04.10 10:37:42;Europe Momentum;185,1;12,01;19,9;165,2;13,8;15,4;12,0
2026.04.10 10:37:42;Defense;6567,0;09,56;573,1;5993,9;54,5;59,7;9,6
2026.04.10 10:37:42;Europe Defence;3756,2;07,04;247,0;3509,2;31,6;33,8;7,0
2026.04.10 10:37:42;Poland;4125,7;11,32;419,4;3706,3;27,9;31,0;11,3
2026.04.10 10:37:42;Innovators;2088,6;18,49;326,0;1762,6;67,8;80,3;18,5
2026.04.10 10:37:42;Semiconductors;8164,5;42,53;2436,2;5728,3;57,9;82,5;42,5
2026.04.10 10:37:42;Euro Stoxx Banks;5429,8;09,54;473,0;4956,9;291,6;319,4;9,5
2026.04.10 10:37:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 10:37:42;NASDAQ 100;8614,2;06,18;501,2;8113,0;1159,0;1230,6;6,2
2026.04.10 10:37:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 10:37:42;All-World;14866,0;02,97;429,0;14437,0;144,4;148,7;3,0
2026.04.10 10:37:42;Japan;6156,0;18,20;947,7;5208,3;43,4;51,3;18,2
2026.04.10 10:37:42;ATX;3353,0;04,00;128,8;3224,2;111,2;115,6;4,0
2026.04.10 10:37:42;Spain;3518,5;03,30;112,4;3406,1;55,8;57,7;3,3
2026.04.10 10:44:42;Global Hydrogen;13082,4;21,34;2300,6;10781,8;599,0;726,8;21,3
2026.04.10 10:44:42;Europe Momentum;185,1;12,01;19,9;165,2;13,8;15,4;12,0
2026.04.10 10:44:42;Defense;6560,4;09,45;566,5;5993,9;54,5;59,6;9,5
2026.04.10 10:44:42;Europe Defence;3749,0;06,83;239,8;3509,2;31,6;33,8;6,8
2026.04.10 10:44:42;Poland;4125,7;11,32;419,4;3706,3;27,9;31,0;11,3
2026.04.10 10:44:42;Innovators;2089,9;18,57;327,3;1762,6;67,8;80,4;18,6
2026.04.10 10:44:42;Semiconductors;8174,4;42,70;2446,1;5728,3;57,9;82,6;42,7
2026.04.10 10:44:42;Euro Stoxx Banks;5435,8;09,66;478,9;4956,9;291,6;319,8;9,7
2026.04.10 10:44:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 10:44:42;NASDAQ 100;8619,8;06,25;506,8;8113,0;1159,0;1231,4;6,2
2026.04.10 10:44:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 10:44:42;All-World;14872,0;03,01;435,0;14437,0;144,4;148,7;3,0
2026.04.10 10:44:42;Japan;6157,2;18,22;948,9;5208,3;43,4;51,3;18,2
2026.04.10 10:44:42;ATX;3353,0;04,00;128,8;3224,2;111,2;115,6;4,0
2026.04.10 10:44:42;Spain;3518,5;03,30;112,4;3406,1;55,8;57,7;3,3
2026.04.10 10:51:42;Global Hydrogen;13082,4;21,34;2300,6;10781,8;599,0;726,8;21,3
2026.04.10 10:51:42;Europe Momentum;185,1;12,01;19,9;165,2;13,8;15,4;12,0
2026.04.10 10:51:42;Defense;6559,3;09,43;565,4;5993,9;54,5;59,6;9,4
2026.04.10 10:51:42;Europe Defence;3750,7;06,88;241,5;3509,2;31,6;33,8;6,9
2026.04.10 10:51:42;Poland;4127,7;11,37;421,4;3706,3;27,9;31,0;11,4
2026.04.10 10:51:42;Innovators;2090,7;18,61;328,1;1762,6;67,8;80,4;18,6
2026.04.10 10:51:42;Semiconductors;8166,5;42,56;2438,2;5728,3;57,9;82,5;42,6
2026.04.10 10:51:42;Euro Stoxx Banks;5435,8;09,66;478,9;4956,9;291,6;319,8;9,7
2026.04.10 10:51:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 10:51:42;NASDAQ 100;8614,2;06,18;501,2;8113,0;1159,0;1230,6;6,2
2026.04.10 10:51:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 10:51:42;All-World;14866,0;02,97;429,0;14437,0;144,4;148,7;3,0
2026.04.10 10:51:42;Japan;6157,2;18,22;948,9;5208,3;43,4;51,3;18,2
2026.04.10 10:51:42;ATX;3353,0;04,00;128,8;3224,2;111,2;115,6;4,0
2026.04.10 10:51:42;Spain;3518,5;03,30;112,4;3406,1;55,8;57,7;3,3
2026.04.10 10:58:42;Global Hydrogen;13082,4;21,34;2300,6;10781,8;599,0;726,8;21,3
2026.04.10 10:58:42;Europe Momentum;185,0;11,96;19,8;165,2;13,8;15,4;12,0
2026.04.10 10:58:42;Defense;6560,4;09,45;566,5;5993,9;54,5;59,6;9,5
2026.04.10 10:58:42;Europe Defence;3749,0;06,83;239,8;3509,2;31,6;33,8;6,8
2026.04.10 10:58:42;Poland;4131,0;11,46;424,7;3706,3;27,9;31,1;11,5
2026.04.10 10:58:42;Innovators;2089,1;18,52;326,5;1762,6;67,8;80,4;18,5
2026.04.10 10:58:42;Semiconductors;8162,6;42,49;2434,2;5728,3;57,9;82,5;42,5
2026.04.10 10:58:42;Euro Stoxx Banks;5431,5;09,58;474,7;4956,9;291,6;319,5;9,6
2026.04.10 10:58:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 10:58:42;NASDAQ 100;8618,4;06,23;505,4;8113,0;1159,0;1231,2;6,2
2026.04.10 10:58:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 10:58:42;All-World;14870,0;03,00;433,0;14437,0;144,4;148,7;3,0
2026.04.10 10:58:42;Japan;6157,2;18,22;948,9;5208,3;43,4;51,3;18,2
2026.04.10 10:58:42;ATX;3353,0;04,00;128,8;3224,2;111,2;115,6;4,0
2026.04.10 10:58:42;Spain;3517,3;03,26;111,2;3406,1;55,8;57,7;3,3
2026.04.10 11:05:42;Global Hydrogen;13066,2;21,19;2284,4;10781,8;599,0;725,9;21,2
2026.04.10 11:05:42;Europe Momentum;185,0;11,94;19,7;165,2;13,8;15,4;11,9
2026.04.10 11:05:42;Defense;6553,8;09,34;559,9;5993,9;54,5;59,6;9,3
2026.04.10 11:05:42;Europe Defence;3742,4;06,64;233,1;3509,2;31,6;33,7;6,6
2026.04.10 11:05:42;Poland;4123,0;11,24;416,7;3706,3;27,9;31,0;11,2
2026.04.10 11:05:42;Innovators;2090,4;18,60;327,8;1762,6;67,8;80,4;18,6
2026.04.10 11:05:42;Semiconductors;8168,5;42,60;2440,2;5728,3;57,9;82,5;42,6
2026.04.10 11:05:42;Euro Stoxx Banks;5419,6;09,34;462,8;4956,9;291,6;318,8;9,3
2026.04.10 11:05:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 11:05:42;NASDAQ 100;8615,6;06,19;502,6;8113,0;1159,0;1230,8;6,2
2026.04.10 11:05:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 11:05:42;All-World;14858,0;02,92;421,0;14437,0;144,4;148,6;2,9
2026.04.10 11:05:42;Japan;6157,2;18,22;948,9;5208,3;43,4;51,3;18,2
2026.04.10 11:05:42;ATX;3353,0;04,00;128,8;3224,2;111,2;115,6;4,0
2026.04.10 11:05:42;Spain;3518,5;03,30;112,4;3406,1;55,8;57,7;3,3
2026.04.10 11:12:42;Global Hydrogen;13066,2;21,19;2284,4;10781,8;599,0;725,9;21,2
2026.04.10 11:12:42;Europe Momentum;184,6;11,69;19,3;165,2;13,8;15,4;11,7
2026.04.10 11:12:42;Defense;6549,4;09,27;555,5;5993,9;54,5;59,5;9,3
2026.04.10 11:12:42;Europe Defence;3739,0;06,55;229,8;3509,2;31,6;33,7;6,5
2026.04.10 11:12:42;Poland;4119,0;11,14;412,7;3706,3;27,9;31,0;11,1
2026.04.10 11:12:42;Innovators;2086,8;18,39;324,2;1762,6;67,8;80,3;18,4
2026.04.10 11:12:42;Semiconductors;8161,6;42,48;2433,2;5728,3;57,9;82,4;42,5
2026.04.10 11:12:42;Euro Stoxx Banks;5414,5;09,23;457,7;4956,9;291,6;318,5;9,2
2026.04.10 11:12:42;Canada;1496,7;09,19;126,0;1370,7;228,5;249,5;9,2
2026.04.10 11:12:42;NASDAQ 100;8611,4;06,14;498,4;8113,0;1159,0;1230,2;6,1
2026.04.10 11:12:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 11:12:42;All-World;14850,0;02,86;413,0;14437,0;144,4;148,5;2,9
2026.04.10 11:12:42;Japan;6136,8;17,83;928,5;5208,3;43,4;51,1;17,8
2026.04.10 11:12:42;ATX;3348,3;03,85;124,2;3224,2;111,2;115,5;3,9
2026.04.10 11:12:42;Spain;3518,5;03,30;112,4;3406,1;55,8;57,7;3,3
2026.04.10 11:19:42;Global Hydrogen;13066,2;21,19;2284,4;10781,8;599,0;725,9;21,2
2026.04.10 11:19:42;Europe Momentum;184,6;11,69;19,3;165,2;13,8;15,4;11,7
2026.04.10 11:19:42;Defense;6554,9;09,36;561,0;5993,9;54,5;59,6;9,4
2026.04.10 11:19:42;Europe Defence;3740,7;06,60;231,5;3509,2;31,6;33,7;6,6
2026.04.10 11:19:42;Poland;4121,0;11,19;414,7;3706,3;27,9;31,0;11,2
2026.04.10 11:19:42;Innovators;2087,0;18,41;324,4;1762,6;67,8;80,3;18,4
2026.04.10 11:19:42;Semiconductors;8164,5;42,53;2436,2;5728,3;57,9;82,5;42,5
2026.04.10 11:19:42;Euro Stoxx Banks;5426,4;09,47;469,6;4956,9;291,6;319,2;9,5
2026.04.10 11:19:42;Canada;1495,5;09,10;124,8;1370,7;228,5;249,3;9,1
2026.04.10 11:19:42;NASDAQ 100;8614,2;06,18;501,2;8113,0;1159,0;1230,6;6,2
2026.04.10 11:19:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 11:19:42;All-World;14856,0;02,90;419,0;14437,0;144,4;148,6;2,9
2026.04.10 11:19:42;Japan;6140,4;17,90;932,1;5208,3;43,4;51,2;17,9
2026.04.10 11:19:42;ATX;3351,2;03,94;127,1;3224,2;111,2;115,6;3,9
2026.04.10 11:19:42;Spain;3508,1;03,00;102,1;3406,1;55,8;57,5;3,0
2026.04.10 11:26:42;Global Hydrogen;13066,2;21,19;2284,4;10781,8;599,0;725,9;21,2
2026.04.10 11:26:42;Europe Momentum;184,6;11,69;19,3;165,2;13,8;15,4;11,7
2026.04.10 11:26:42;Defense;6558,2;09,42;564,3;5993,9;54,5;59,6;9,4
2026.04.10 11:26:42;Europe Defence;3747,9;06,80;238,7;3509,2;31,6;33,8;6,8
2026.04.10 11:26:42;Poland;4123,0;11,24;416,7;3706,3;27,9;31,0;11,2
2026.04.10 11:26:42;Innovators;2089,6;18,55;327,0;1762,6;67,8;80,4;18,6
2026.04.10 11:26:42;Semiconductors;8164,5;42,53;2436,2;5728,3;57,9;82,5;42,5
2026.04.10 11:26:42;Euro Stoxx Banks;5423,9;09,42;467,0;4956,9;291,6;319,1;9,4
2026.04.10 11:26:42;Canada;1495,5;09,10;124,8;1370,7;228,5;249,3;9,1
2026.04.10 11:26:42;NASDAQ 100;8612,8;06,16;499,8;8113,0;1159,0;1230,4;6,2
2026.04.10 11:26:42;UK;877,2;08,60;69,5;807,7;20,2;21,9;8,6
2026.04.10 11:26:42;All-World;14858,0;02,92;421,0;14437,0;144,4;148,6;2,9
2026.04.10 11:26:42;Japan;6140,4;17,90;932,1;5208,3;43,4;51,2;17,9
2026.04.10 11:26:42;ATX;3351,2;03,94;127,1;3224,2;111,2;115,6;3,9
2026.04.10 11:26:42;Spain;3513,6;03,16;107,5;3406,1;55,8;57,6;3,2
2026.04.10 11:33:42;Global Hydrogen;13066,2;21,19;2284,4;10781,8;599,0;725,9;21,2
2026.04.10 11:33:42;Europe Momentum;184,8;11,87;19,6;165,2;13,8;15,4;11,9
2026.04.10 11:33:42;Defense;6560,4;09,45;566,5;5993,9;54,5;59,6;9,5
2026.04.10 11:33:42;Europe Defence;3752,9;06,94;243,7;3509,2;31,6;33,8;6,9
2026.04.10 11:33:42;Poland;4121,7;11,21;415,4;3706,3;27,9;31,0;11,2
2026.04.10 11:33:42;Innovators;2089,1;18,52;326,5;1762,6;67,8;80,4;18,5
2026.04.10 11:33:42;Semiconductors;8164,5;42,53;2436,2;5728,3;57,9;82,5;42,5
2026.04.10 11:33:42;Euro Stoxx Banks;5428,1;09,51;471,3;4956,9;291,6;319,3;9,5
2026.04.10 11:33:42;Canada;1495,5;09,10;124,8;1370,7;228,5;249,3;9,1
2026.04.10 11:33:42;NASDAQ 100;8612,8;06,16;499,8;8113,0;1159,0;1230,4;6,2
2026.04.10 11:33:42;UK;879,0;08,83;71,3;807,7;20,2;22,0;8,8
2026.04.10 11:33:42;All-World;14862,0;02,94;425,0;14437,0;144,4;148,6;2,9
2026.04.10 11:33:42;Japan;6140,4;17,90;932,1;5208,3;43,4;51,2;17,9
2026.04.10 11:33:42;ATX;3351,2;03,94;127,1;3224,2;111,2;115,6;3,9
2026.04.10 11:33:42;Spain;3513,6;03,16;107,5;3406,1;55,8;57,6;3,2
2026.04.10 11:40:42;Global Hydrogen;13068,0;21,20;2286,2;10781,8;599,0;726,0;21,2
2026.04.10 11:40:42;Europe Momentum;184,9;11,91;19,7;165,2;13,8;15,4;11,9
2026.04.10 11:40:42;Defense;6531,8;08,97;537,9;5993,9;54,5;59,4;9,0
2026.04.10 11:40:42;Europe Defence;3704,6;05,57;195,4;3509,2;31,6;33,4;5,6
2026.04.10 11:40:42;Poland;4154,3;12,09;448,0;3706,3;27,9;31,2;12,1
2026.04.10 11:40:42;Innovators;2088,6;18,49;326,0;1762,6;67,8;80,3;18,5
2026.04.10 11:40:42;Semiconductors;8165,5;42,55;2437,2;5728,3;57,9;82,5;42,5
2026.04.10 11:40:42;Euro Stoxx Banks;5450,2;09,95;493,4;4956,9;291,6;320,6;10,0
2026.04.10 11:40:42;Canada;1495,5;09,10;124,8;1370,7;228,5;249,3;9,1
2026.04.10 11:40:42;NASDAQ 100;8610,0;06,13;497,0;8113,0;1159,0;1230,0;6,1
2026.04.10 11:40:42;UK;879,0;08,83;71,3;807,7;20,2;22,0;8,8
2026.04.10 11:40:42;All-World;14856,0;02,90;419,0;14437,0;144,4;148,6;2,9
2026.04.10 11:40:42;Japan;6144,0;17,96;935,7;5208,3;43,4;51,2;18,0
2026.04.10 11:40:42;ATX;3355,9;04,09;131,7;3224,2;111,2;115,7;4,1
2026.04.10 11:40:42;Spain;3527,6;03,57;121,6;3406,1;55,8;57,8;3,6
2026.04.10 11:47:42;Global Hydrogen;13068,0;21,20;2286,2;10781,8;599,0;726,0;21,2
2026.04.10 11:47:42;Europe Momentum;184,9;11,91;19,7;165,2;13,8;15,4;11,9
2026.04.10 11:47:42;Defense;6523,0;08,83;529,1;5993,9;54,5;59,3;8,8
2026.04.10 11:47:42;Europe Defence;3699,1;05,41;189,8;3509,2;31,6;33,3;5,4
2026.04.10 11:47:42;Poland;4144,9;11,84;438,7;3706,3;27,9;31,2;11,8
2026.04.10 11:47:42;Innovators;2088,6;18,49;326,0;1762,6;67,8;80,3;18,5
2026.04.10 11:47:42;Semiconductors;8162,6;42,49;2434,2;5728,3;57,9;82,5;42,5
2026.04.10 11:47:42;Euro Stoxx Banks;5450,2;09,95;493,4;4956,9;291,6;320,6;10,0
2026.04.10 11:47:42;Canada;1495,5;09,10;124,8;1370,7;228,5;249,3;9,1
2026.04.10 11:47:42;NASDAQ 100;8615,6;06,19;502,6;8113,0;1159,0;1230,8;6,2
2026.04.10 11:47:42;UK;879,0;08,83;71,3;807,7;20,2;22,0;8,8
2026.04.10 11:47:42;All-World;14858,0;02,92;421,0;14437,0;144,4;148,6;2,9
2026.04.10 11:47:42;Japan;6146,4;18,01;938,1;5208,3;43,4;51,2;18,0
2026.04.10 11:47:42;ATX;3355,9;04,09;131,7;3224,2;111,2;115,7;4,1
2026.04.10 11:47:42;Spain;3528,9;03,61;122,8;3406,1;55,8;57,9;3,6
2026.04.10 11:54:43;Global Hydrogen;13068,0;21,20;2286,2;10781,8;599,0;726,0;21,2
2026.04.10 11:54:43;Europe Momentum;184,9;11,91;19,7;165,2;13,8;15,4;11,9
2026.04.10 11:54:43;Defense;6520,8;08,79;526,9;5993,9;54,5;59,3;8,8
2026.04.10 11:54:43;Europe Defence;3703,5;05,54;194,3;3509,2;31,6;33,4;5,5
2026.04.10 11:54:43;Poland;4150,9;12,00;444,6;3706,3;27,9;31,2;12,0
2026.04.10 11:54:43;Innovators;2087,0;18,41;324,4;1762,6;67,8;80,3;18,4
2026.04.10 11:54:43;Semiconductors;8162,6;42,49;2434,2;5728,3;57,9;82,5;42,5
2026.04.10 11:54:43;Euro Stoxx Banks;5463,0;10,21;506,1;4956,9;291,6;321,4;10,2
2026.04.10 11:54:43;Canada;1495,8;09,13;125,1;1370,7;228,5;249,3;9,1
2026.04.10 11:54:43;NASDAQ 100;8605,8;06,07;492,8;8113,0;1159,0;1229,4;6,1
2026.04.10 11:54:43;UK;879,0;08,83;71,3;807,7;20,2;22,0;8,8
2026.04.10 11:54:43;All-World;14862,0;02,94;425,0;14437,0;144,4;148,6;2,9
2026.04.10 11:54:43;Japan;6146,4;18,01;938,1;5208,3;43,4;51,2;18,0
2026.04.10 11:54:43;ATX;3389,5;05,13;165,4;3224,2;111,2;116,9;5,1
2026.04.10 11:54:43;Spain;3528,9;03,61;122,8;3406,1;55,8;57,9;3,6
2026.04.10 12:01:43;Global Hydrogen;13068,0;21,20;2286,2;10781,8;599,0;726,0;21,2
2026.04.10 12:01:43;Europe Momentum;185,6;12,30;20,3;165,2;13,8;15,5;12,3
2026.04.10 12:01:43;Defense;6514,2;08,68;520,3;5993,9;54,5;59,2;8,7
2026.04.10 12:01:43;Europe Defence;3699,6;05,43;190,4;3509,2;31,6;33,3;5,4
2026.04.10 12:01:43;Poland;4182,9;12,86;476,6;3706,3;27,9;31,5;12,9
2026.04.10 12:01:43;Innovators;2088,3;18,48;325,7;1762,6;67,8;80,3;18,5
2026.04.10 12:01:43;Semiconductors;8167,5;42,58;2439,2;5728,3;57,9;82,5;42,6
2026.04.10 12:01:43;Euro Stoxx Banks;5464,7;10,24;507,8;4956,9;291,6;321,5;10,2
2026.04.10 12:01:43;Canada;1495,8;09,13;125,1;1370,7;228,5;249,3;9,1
2026.04.10 12:01:43;NASDAQ 100;8612,8;06,16;499,8;8113,0;1159,0;1230,4;6,2
2026.04.10 12:01:43;UK;879,0;08,83;71,3;807,7;20,2;22,0;8,8
2026.04.10 12:01:43;All-World;14864,0;02,96;427,0;14437,0;144,4;148,6;3,0
2026.04.10 12:01:43;Japan;6146,4;18,01;938,1;5208,3;43,4;51,2;18,0
2026.04.10 12:01:43;ATX;3389,5;05,13;165,4;3224,2;111,2;116,9;5,1
2026.04.10 12:01:43;Spain;3528,9;03,61;122,8;3406,1;55,8;57,9;3,6
2026.04.10 12:08:42;Global Hydrogen;13068,0;21,20;2286,2;10781,8;599,0;726,0;21,2
2026.04.10 12:08:42;Europe Momentum;185,6;12,33;20,4;165,2;13,8;15,5;12,3
2026.04.10 12:08:42;Defense;6501,0;08,46;507,1;5993,9;54,5;59,1;8,5
2026.04.10 12:08:42;Europe Defence;3685,2;05,01;176,0;3509,2;31,6;33,2;5,0
2026.04.10 12:08:42;Poland;4182,2;12,84;475,9;3706,3;27,9;31,4;12,8
2026.04.10 12:08:42;Innovators;2087,3;18,42;324,7;1762,6;67,8;80,3;18,4
2026.04.10 12:08:42;Semiconductors;8167,5;42,58;2439,2;5728,3;57,9;82,5;42,6
2026.04.10 12:08:42;Euro Stoxx Banks;5471,5;10,38;514,6;4956,9;291,6;321,9;10,4
2026.04.10 12:08:42;Canada;1495,8;09,13;125,1;1370,7;228,5;249,3;9,1
2026.04.10 12:08:42;NASDAQ 100;8614,2;06,18;501,2;8113,0;1159,0;1230,6;6,2
2026.04.10 12:08:42;UK;879,0;08,83;71,3;807,7;20,2;22,0;8,8
2026.04.10 12:08:42;All-World;14866,0;02,97;429,0;14437,0;144,4;148,7;3,0
2026.04.10 12:08:42;Japan;6160,8;18,29;952,5;5208,3;43,4;51,3;18,3
2026.04.10 12:08:42;ATX;3393,0;05,24;168,8;3224,2;111,2;117,0;5,2
2026.04.10 12:08:42;Spain;3531,9;03,69;125,8;3406,1;55,8;57,9;3,7
2026.04.10 12:15:42;Global Hydrogen;13057,2;21,10;2275,4;10781,8;599,0;725,4;21,1
2026.04.10 12:15:42;Europe Momentum;185,6;12,33;20,4;165,2;13,8;15,5;12,3
2026.04.10 12:15:42;Defense;6492,2;08,31;498,3;5993,9;54,5;59,0;8,3
2026.04.10 12:15:42;Europe Defence;3673,5;04,68;164,3;3509,2;31,6;33,1;4,7
2026.04.10 12:15:42;Poland;4185,5;12,93;479,2;3706,3;27,9;31,5;12,9
2026.04.10 12:15:42;Innovators;2088,6;18,49;326,0;1762,6;67,8;80,3;18,5
2026.04.10 12:15:42;Semiconductors;8164,5;42,53;2436,2;5728,3;57,9;82,5;42,5
2026.04.10 12:15:42;Euro Stoxx Banks;5490,2;10,76;533,3;4956,9;291,6;323,0;10,8
2026.04.10 12:15:42;Canada;1495,8;09,13;125,1;1370,7;228,5;249,3;9,1
2026.04.10 12:15:42;NASDAQ 100;8611,4;06,14;498,4;8113,0;1159,0;1230,2;6,1
2026.04.10 12:15:42;UK;881,4;09,12;73,7;807,7;20,2;22,0;9,1
2026.04.10 12:15:42;All-World;14866,0;02,97;429,0;14437,0;144,4;148,7;3,0
2026.04.10 12:15:42;Japan;6160,8;18,29;952,5;5208,3;43,4;51,3;18,3
2026.04.10 12:15:42;ATX;3395,3;05,31;171,2;3224,2;111,2;117,1;5,3
2026.04.10 12:15:42;Spain;3531,9;03,69;125,8;3406,1;55,8;57,9;3,7
2026.04.10 12:22:42;Global Hydrogen;13069,8;21,22;2288,0;10781,8;599,0;726,1;21,2
2026.04.10 12:22:42;Europe Momentum;185,4;12,22;20,2;165,2;13,8;15,5;12,2
2026.04.10 12:22:42;Defense;6486,7;08,22;492,8;5993,9;54,5;59,0;8,2
2026.04.10 12:22:42;Europe Defence;3668,6;04,54;159,3;3509,2;31,6;33,1;4,5
2026.04.10 12:22:42;Poland;4180,9;12,80;474,6;3706,3;27,9;31,4;12,8
2026.04.10 12:22:42;Innovators;2087,8;18,45;325,2;1762,6;67,8;80,3;18,5
2026.04.10 12:22:42;Semiconductors;8166,5;42,56;2438,2;5728,3;57,9;82,5;42,6
2026.04.10 12:22:42;Euro Stoxx Banks;5479,1;10,54;522,3;4956,9;291,6;322,3;10,5
2026.04.10 12:22:42;Canada;1495,8;09,13;125,1;1370,7;228,5;249,3;9,1
2026.04.10 12:22:42;NASDAQ 100;8607,2;06,09;494,2;8113,0;1159,0;1229,6;6,1
2026.04.10 12:22:42;UK;881,4;09,12;73,7;807,7;20,2;22,0;9,1
2026.04.10 12:22:42;All-World;14856,0;02,90;419,0;14437,0;144,4;148,6;2,9
2026.04.10 12:22:42;Japan;6160,8;18,29;952,5;5208,3;43,4;51,3;18,3
2026.04.10 12:22:42;ATX;3395,3;05,31;171,2;3224,2;111,2;117,1;5,3
2026.04.10 12:22:42;Spain;3531,9;03,69;125,8;3406,1;55,8;57,9;3,7
2026.04.10 12:29:42;Global Hydrogen;13068,0;21,20;2286,2;10781,8;599,0;726,0;21,2
2026.04.10 12:29:42;Europe Momentum;185,5;12,28;20,3;165,2;13,8;15,5;12,3
2026.04.10 12:29:42;Defense;6479,0;08,09;485,1;5993,9;54,5;58,9;8,1
2026.04.10 12:29:42;Europe Defence;3670,2;04,59;161,0;3509,2;31,6;33,1;4,6
2026.04.10 12:29:42;Poland;4173,5;12,61;467,3;3706,3;27,9;31,4;12,6
2026.04.10 12:29:42;Innovators;2086,8;18,39;324,2;1762,6;67,8;80,3;18,4
2026.04.10 12:29:42;Semiconductors;8169,5;42,62;2441,1;5728,3;57,9;82,5;42,6
2026.04.10 12:29:42;Euro Stoxx Banks;5479,1;10,54;522,3;4956,9;291,6;322,3;10,5
2026.04.10 12:29:42;Canada;1495,8;09,13;125,1;1370,7;228,5;249,3;9,1
2026.04.10 12:29:42;NASDAQ 100;8610,0;06,13;497,0;8113,0;1159,0;1230,0;6,1
2026.04.10 12:29:42;UK;881,4;09,12;73,7;807,7;20,2;22,0;9,1
2026.04.10 12:29:42;All-World;14858,0;02,92;421,0;14437,0;144,4;148,6;2,9
2026.04.10 12:29:42;Japan;6160,8;18,29;952,5;5208,3;43,4;51,3;18,3
2026.04.10 12:29:42;ATX;3398,8;05,42;174,6;3224,2;111,2;117,2;5,4
2026.04.10 12:29:42;Spain;3533,7;03,75;127,7;3406,1;55,8;57,9;3,7
2026.04.10 12:36:42;Global Hydrogen;13068,0;21,20;2286,2;10781,8;599,0;726,0;21,2
2026.04.10 12:36:42;Europe Momentum;185,5;12,28;20,3;165,2;13,8;15,5;12,3
2026.04.10 12:36:42;Defense;6477,9;08,08;484,0;5993,9;54,5;58,9;8,1
2026.04.10 12:36:42;Europe Defence;3662,4;04,37;153,2;3509,2;31,6;33,0;4,4
2026.04.10 12:36:42;Poland;4183,5;12,88;477,2;3706,3;27,9;31,5;12,9
2026.04.10 12:36:42;Innovators;2088,8;18,51;326,2;1762,6;67,8;80,3;18,5
2026.04.10 12:36:42;Semiconductors;8174,4;42,70;2446,1;5728,3;57,9;82,6;42,7
